Corpus;TextID;Length;Words;Expected Sentiment;AlchemyApi;Lymbix;MLAnalyzer;Repustate;Semantria;Sentigem;Skytle;Textalytics;Textprocessing
15;20020130_20.43.33-11456-10;278;42;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
15;20020130_20.43.33-11456-11;152;19;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER
15;20020130_20.43.33-11456-12;296;40;OTHER;NEGATIVE;POSITIVE;POSITIVE;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;20020130_20.43.33-11456-13;306;48;POSITIVE;NEGATIVE;OTHER;POSITIVE;OTHER;NEGATIVE;POSITIVE;OTHER;POSITIVE;OTHER
15;20020130_20.43.33-11456-14;145;22;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE
15;20020130_20.43.33-11456-15;226;30;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;20020130_20.43.33-11456-16;155;22;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
15;20020130_20.43.33-11456-17;136;21;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;POSITIVE
15;20020130_20.43.33-11456-18;109;14;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;NEGATIVE;OTHER;NEGATIVE
15;20020130_20.43.33-11456-19;136;18;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER
15;20020130_20.43.33-11456-20;148;17;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;20020130_20.43.33-11456-21;122;17;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;POSITIVE
15;20020130_20.43.33-11456-22;139;17;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE
15;20020130_20.43.33-11456-23;176;23;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;20020130_20.43.33-11456-24;146;20;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;null;POSITIVE
15;20020130_20.43.33-11456-25;100;11;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
15;non_fbis_06.10.04-18139-0;68;6;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_06.10.04-18139-1;197;25;NEGATIVE;NEGATIVE;OTHER;OTHER;POSITIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER
15;non_fbis_06.10.04-18139-2;210;29;OTHER;NEGATIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_06.10.04-18139-3;181;26;OTHER;OTHER;NEGATIVE;OTHER;POSITIVE;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_06.10.04-18139-4;347;52;OTHER;POSITIVE;OTHER;POSITIVE;NEGATIVE;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_06.10.04-18139-5;225;32;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER
15;non_fbis_06.10.04-18139-6;160;26;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_06.10.04-18139-7;155;22;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;POSITIVE;OTHER;OTHER
15;non_fbis_06.10.04-18139-8;100;13;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_06.10.04-18139-9;164;21;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER
15;non_fbis_06.10.04-18139-10;148;18;NEGATIVE;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_06.10.04-18139-11;109;14;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
15;non_fbis_06.10.04-18139-12;209;30;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_06.10.04-18139-13;216;33;POSITIVE;POSITIVE;OTHER;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_06.10.04-18139-14;202;28;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER
15;non_fbis_11.14.49-23456-0;67;6;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_11.14.49-23456-1;270;39;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_11.14.49-23456-2;203;31;OTHER;NEGATIVE;OTHER;POSITIVE;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_11.14.49-23456-3;263;36;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_11.14.49-23456-4;210;31;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_11.14.49-23456-5;200;31;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_11.14.49-23456-6;87;9;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_11.14.49-23456-7;168;21;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER
15;non_fbis_11.14.49-23456-8;228;34;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
15;non_fbis_11.14.49-23456-9;183;27;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_11.14.49-23456-10;231;35;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE
15;non_fbis_11.14.49-23456-11;294;45;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_11.14.49-23456-12;210;33;NEGATIVE;POSITIVE;OTHER;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER
15;non_fbis_11.14.49-23456-13;173;26;OTHER;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_11.14.49-23456-14;180;27;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_11.14.49-23456-15;93;9;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_11.14.49-23456-16;226;33;POSITIVE;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_11.14.49-23456-17;243;35;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;non_fbis_11.14.49-23456-18;64;6;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER
15;non_fbis_11.14.49-23456-19;177;24;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
15;non_fbis_11.14.49-23456-20;113;15;POSITIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_11.14.49-23456-21;231;30;OTHER;NEGATIVE;OTHER;POSITIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_11.14.49-23456-22;59;5;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_11.14.49-23456-23;153;21;OTHER;POSITIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_11.14.49-23456-24;224;34;OTHER;NEGATIVE;OTHER;POSITIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_11.14.49-23456-25;138;17;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER
15;20020517_22.08.22-24562-0;177;24;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;OTHER;OTHER
15;20020517_22.08.22-24562-1;248;37;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;20020517_22.08.22-24562-2;261;38;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER
15;20020517_22.08.22-24562-3;236;36;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER
15;20020517_22.08.22-24562-4;119;16;OTHER;POSITIVE;NEGATIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER
15;20020517_22.08.22-24562-5;208;36;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;20020517_22.08.22-24562-6;137;19;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER
15;20020517_22.08.22-24562-7;215;26;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;20020517_22.08.22-24562-8;128;17;OTHER;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE
15;20020517_22.08.22-24562-9;172;27;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER
15;20020517_22.08.22-24562-10;392;58;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;20020517_22.08.22-24562-11;265;44;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER
15;20011223_20.48.58-26376-0;251;34;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;20011223_20.48.58-26376-1;173;24;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;20011223_20.48.58-26376-2;178;23;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER
15;20011223_20.48.58-26376-3;188;27;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;20011223_20.48.58-26376-4;283;41;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER
15;20020522_22.34.49-13286-0;275;42;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
15;20020522_22.34.49-13286-1;164;25;OTHER;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER
15;20020522_22.34.49-13286-2;150;18;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;20020522_22.34.49-13286-3;262;42;OTHER;NEGATIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
15;20020522_22.34.49-13286-4;162;24;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER
15;20020522_22.34.49-13286-5;91;10;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER
15;20020210_20.41.16-27812-0;98;11;NEGATIVE;NEGATIVE;POSITIVE;OTHER;POSITIVE;NEGATIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE
15;20020210_20.41.16-27812-1;305;46;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;20020210_20.41.16-27812-2;61;6;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE
15;20020210_20.41.16-27812-3;115;15;OTHER;POSITIVE;OTHER;POSITIVE;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
15;20020210_20.41.16-27812-4;79;10;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER
15;20020210_20.41.16-27812-5;87;9;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE
15;20020210_20.41.16-27812-6;162;23;NEGATIVE;NEGATIVE;OTHER;POSITIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;20020210_20.41.16-27812-7;201;29;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER
15;20020210_20.41.16-27812-8;198;28;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;20020210_20.41.16-27812-9;168;25;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER
15;20020210_20.41.16-27812-10;224;35;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER
15;20020210_20.41.16-27812-11;133;17;NEGATIVE;POSITIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;20020210_20.41.16-27812-12;193;25;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;20020210_20.41.16-27812-13;136;18;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE
15;20020210_20.41.16-27812-14;102;10;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;20020210_20.41.16-27812-15;302;48;NEGATIVE;NEGATIVE;OTHER;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;20020210_20.41.16-27812-16;324;49;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER
15;20020210_20.41.16-27812-17;182;25;OTHER;POSITIVE;POSITIVE;NEGATIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;20020210_20.41.16-27812-18;188;27;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
15;20020210_20.41.16-27812-19;94;10;NEGATIVE;POSITIVE;NEGATIVE;OTHER;POSITIVE;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER
15;20020210_20.41.16-27812-20;159;25;NEGATIVE;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER
15;20020210_20.41.16-27812-21;203;34;NEGATIVE;NEGATIVE;OTHER;POSITIVE;POSITIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;20020210_20.41.16-27812-22;101;13;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE;POSITIVE;NEGATIVE;POSITIVE
15;non_fbis_12.46.57-22041-0;64;6;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-1;172;23;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_12.46.57-22041-2;137;21;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-3;161;25;OTHER;OTHER;OTHER;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-4;111;15;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;non_fbis_12.46.57-22041-5;77;9;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-6;60;6;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-7;115;15;OTHER;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-8;167;25;OTHER;POSITIVE;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-9;77;10;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-10;56;7;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-11;81;9;OTHER;OTHER;OTHER;OTHER;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER;POSITIVE
15;non_fbis_12.46.57-22041-12;134;19;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-13;172;24;OTHER;NEGATIVE;OTHER;POSITIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-14;101;16;OTHER;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-15;150;22;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-16;240;42;OTHER;NEGATIVE;OTHER;NEGATIVE;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-17;107;15;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-18;138;21;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-19;144;20;NEGATIVE;POSITIVE;OTHER;POSITIVE;NEGATIVE;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER
15;non_fbis_12.46.57-22041-20;125;15;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE
15;non_fbis_12.46.57-22041-21;57;5;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;POSITIVE
15;non_fbis_12.46.57-22041-22;67;7;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-23;92;13;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER
15;non_fbis_12.46.57-22041-24;175;25;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
15;non_fbis_12.46.57-22041-25;99;13;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-26;80;10;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-27;101;15;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_12.46.57-22041-28;130;19;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-29;281;45;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
15;non_fbis_12.46.57-22041-30;111;18;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-31;96;12;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-32;79;7;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
15;non_fbis_12.46.57-22041-33;215;35;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-34;76;6;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER
15;non_fbis_12.46.57-22041-35;163;24;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-36;116;16;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-37;170;27;OTHER;NEGATIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-38;101;15;NEGATIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-39;112;14;OTHER;NEGATIVE;OTHER;OTHER;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-40;156;27;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-41;146;19;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_12.46.57-22041-42;82;10;NEGATIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER
15;non_fbis_12.46.57-22041-43;165;24;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-44;73;7;OTHER;OTHER;NEGATIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-45;47;2;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;NEGATIVE
15;non_fbis_12.46.57-22041-46;97;18;OTHER;OTHER;NEGATIVE;OTHER;POSITIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE
15;non_fbis_12.46.57-22041-47;63;5;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_12.46.57-22041-48;55;5;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE
15;non_fbis_12.46.57-22041-49;104;16;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
15;non_fbis_12.46.57-22041-50;81;8;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
15;non_fbis_12.46.57-22041-51;102;17;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
15;non_fbis_12.46.57-22041-52;177;24;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER
15;non_fbis_12.46.57-22041-53;136;20;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-54;59;5;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-55;149;23;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.46.57-22041-56;185;28;NEGATIVE;NEGATIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_05.22.13-11526-0;67;8;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_05.22.13-11526-1;246;34;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_05.22.13-11526-2;84;11;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;NEGATIVE
