IDOfClassifiersUsed	nrOfClassifiersUsed	dev	test.Twitter2014	test.Twitter2014Sarcasm	test.Twitter2013	test.SMS2013	test.LiveJournal2014
"1,2,3,4,5,7,10,12"	8	0.6318127	0.6488679	0.4539683	0.6528215	0.6176368	0.6960336
"1,2,3,4,5,7,11,12"	8	0.6308306	0.6536453	0.4451827	0.662158	0.6141583	0.6972095
"1,2,3,4,5,7,8,10"	8	0.6520383	0.6471529	0.4636809	0.6467646	0.6291241	0.6972245
"1,2,3,4,5,7,8,11"	8	0.6490378	0.6596873	0.4423256	0.65963	0.6172419	0.6932154
"1,2,3,4,5,7,8,12"	8	0.630425	0.6479468	0.4496753	0.6472681	0.6181836	0.6955759
"1,2,3,4,5,7,8,9"	8	0.656337	0.6734772	0.4711111	0.6680207	0.6224682	0.7070893
"1,2,3,4,5,7,9,10"	8	0.6620835	0.6693169	0.4746067	0.65895	0.6155776	0.6949459
"1,2,3,4,5,7,9,11"	8	0.6562335	0.6703655	0.4568627	0.6638498	0.6227551	0.7034361
"1,2,3,4,5,7,9,12"	8	0.6421661	0.6648471	0.4951519	0.6594997	0.6165627	0.6963238
"1,2,3,4,5,8,10,11"	8	0.6467142	0.6469427	0.4179035	0.6509178	0.6179735	0.6970034
"1,2,3,4,5,8,10,12"	8	0.6466134	0.6501388	0.4238506	0.6536948	0.6290647	0.6967152
"1,2,3,4,5,8,11,12"	8	0.6496154	0.6410753	0.4335601	0.6626038	0.6227825	0.6992188
"1,2,3,4,5,8,9,10"	8	0.6662202	0.6694092	0.4668182	0.6697364	0.6228505	0.6967906
"1,2,3,4,5,8,9,11"	8	0.6610323	0.6825902	0.4552174	0.6762025	0.6309274	0.7118695
"1,2,3,4,5,8,9,12"	8	0.6543218	0.6745577	0.4615385	0.6673457	0.6260486	0.7018927
"1,2,3,4,5,9,10,11"	8	0.6547875	0.6695539	0.4876837	0.6585822	0.6158069	0.7011111
"1,2,3,4,5,9,10,12"	8	0.6461599	0.6671231	0.4462279	0.665219	0.6275462	0.7044922
"1,2,3,4,5,9,11,12"	8	0.6532193	0.6745304	0.4827054	0.6642157	0.6250831	0.7030924
"1,2,3,4,6,10,11,12"	8	0.6219679	0.6373531	0.4503448	0.65468	0.6354685	0.7120394
"1,2,3,4,6,7,10,11"	8	0.6253643	0.6485801	0.4156977	0.6456234	0.6311055	0.7145796
"1,2,3,4,6,7,10,12"	8	0.6025932	0.6357635	0.406383	0.6401747	0.6276243	0.7023875
"1,2,3,4,6,7,11,12"	8	0.6198902	0.6359841	0.4389535	0.6488145	0.6451711	0.7049004
"1,2,3,4,6,7,8,10"	8	0.6194407	0.649231	0.4204545	0.6548056	0.6371037	0.702337
"1,2,3,4,6,7,8,11"	8	0.6288958	0.6445313	0.4308824	0.6543744	0.6284781	0.6969487
"1,2,3,4,6,7,8,12"	8	0.6078325	0.6493906	0.4496753	0.6519323	0.6270982	0.7017699
"1,2,3,4,6,7,8,9"	8	0.6448141	0.6495569	0.4568106	0.6512878	0.6116206	0.6841684
"1,2,3,4,6,7,9,10"	8	0.6375146	0.6659167	0.4310304	0.6446134	0.6171421	0.6826613
"1,2,3,4,6,7,9,11"	8	0.6389018	0.6573696	0.4658824	0.6628723	0.6280248	0.707818
"1,2,3,4,6,7,9,12"	8	0.6271963	0.6586946	0.4711111	0.6545846	0.6191338	0.692514
"1,2,3,4,6,8,10,11"	8	0.6395995	0.6363272	0.4364025	0.6469996	0.6184848	0.7099492
"1,2,3,4,6,8,10,12"	8	0.6150875	0.6470669	0.4258198	0.6601753	0.6373876	0.6993205
"1,2,3,4,6,8,11,12"	8	0.6146523	0.6467844	0.4672076	0.6661035	0.6164398	0.6952393
"1,2,3,4,6,8,9,10"	8	0.6424808	0.663507	0.4364025	0.6590072	0.6207788	0.7016337
"1,2,3,4,6,8,9,11"	8	0.6428549	0.6688697	0.4756852	0.6670639	0.6122152	0.6950722
"1,2,3,4,6,8,9,12"	8	0.6248409	0.6653179	0.4646962	0.6572422	0.603773	0.6963559
"1,2,3,4,6,9,10,11"	8	0.6432656	0.6598175	0.4361055	0.6550325	0.6243744	0.7051731
"1,2,3,4,6,9,10,12"	8	0.6332121	0.6556476	0.4396067	0.6554324	0.6205079	0.7095485
"1,2,3,4,6,9,11,12"	8	0.6255428	0.6684837	0.4264115	0.6671416	0.6258919	0.7202497
"1,2,3,4,7,10,11,12"	8	0.6290618	0.6288536	0.4098053	0.6505597	0.6359586	0.6983682
"1,2,3,4,7,8,10,11"	8	0.629378	0.6310655	0.4384597	0.6524454	0.6218128	0.6858484
"1,2,3,4,7,8,10,12"	8	0.6014369	0.6465875	0.4581818	0.6569145	0.6273875	0.6914043
"1,2,3,4,7,8,11,12"	8	0.6303035	0.6440726	0.4389535	0.6571734	0.6318628	0.6947568
"1,2,3,4,7,8,9,10"	8	0.6359928	0.6568275	0.4468391	0.6483688	0.6089322	0.6856422
"1,2,3,4,7,8,9,11"	8	0.6534042	0.658427	0.4258824	0.6630432	0.6250173	0.6928024
"1,2,3,4,7,8,9,12"	8	0.6148989	0.6660113	0.4353448	0.651538	0.617214	0.667106
"1,2,3,4,7,9,10,11"	8	0.6465146	0.6637373	0.4605042	0.6631215	0.6263871	0.6936025
"1,2,3,4,7,9,10,12"	8	0.6161549	0.6563137	0.4233024	0.638802	0.6119562	0.6807424
"1,2,3,4,7,9,11,12"	8	0.6230431	0.6654796	0.4708162	0.6689621	0.6346209	0.7052221
"1,2,3,4,8,10,11,12"	8	0.6296664	0.6456544	0.4165666	0.6563169	0.634918	0.6975349
"1,2,3,4,8,9,10,11"	8	0.6475882	0.6644847	0.4628363	0.6646392	0.6167802	0.6970729
"1,2,3,4,8,9,10,12"	8	0.6238705	0.6721221	0.4605042	0.6519641	0.6156889	0.6882459
"1,2,3,4,8,9,11,12"	8	0.6365595	0.6555943	0.4568106	0.6628258	0.6175019	0.6859084
"1,2,3,4,9,10,11,12"	8	0.6386186	0.6469477	0.4511111	0.6551646	0.6285965	0.699527
"1,2,3,5,6,10,11,12"	8	0.6016484	0.6192712	0.4409126	0.6212311	0.6030268	0.6883333
"1,2,3,5,6,7,10,11"	8	0.6100228	0.6259546	0.4268078	0.6196395	0.5773044	0.6864946
"1,2,3,5,6,7,10,12"	8	0.5810038	0.6022098	0.4262048	0.6071429	0.5847493	0.6924969
"1,2,3,5,6,7,11,12"	8	0.5998002	0.6138915	0.4116102	0.6150649	0.5906377	0.6913652
"1,2,3,5,6,7,8,10"	8	0.5908795	0.6295718	0.4526829	0.6260224	0.5913146	0.6657001
"1,2,3,5,6,7,8,11"	8	0.6119049	0.6205802	0.4362963	0.6498192	0.5910369	0.6882455
"1,2,3,5,6,7,8,12"	8	0.6041171	0.6255534	0.457619	0.6378485	0.5887819	0.6589892
"1,2,3,5,6,7,8,9"	8	0.6120085	0.6510172	0.4514991	0.6344572	0.5856017	0.6694369
"1,2,3,5,6,7,9,10"	8	0.6272163	0.6551894	0.4507114	0.6367038	0.5961625	0.6809797
"1,2,3,5,6,7,9,11"	8	0.6273629	0.6734289	0.4326829	0.6431252	0.6029347	0.6895467
"1,2,3,5,6,7,9,12"	8	0.6023096	0.6506593	0.4404762	0.6431371	0.5874492	0.6865342
"1,2,3,5,6,8,10,11"	8	0.6108615	0.6338857	0.46	0.646476	0.5895364	0.6901042
"1,2,3,5,6,8,10,12"	8	0.6046581	0.6182246	0.4355401	0.6340512	0.5932136	0.6602463
"1,2,3,5,6,8,11,12"	8	0.6092293	0.621961	0.425	0.6420001	0.5911165	0.6796774
"1,2,3,5,6,8,9,10"	8	0.62469	0.6559669	0.4733184	0.632966	0.5971275	0.6768035
"1,2,3,5,6,8,9,11"	8	0.6270635	0.6454688	0.465	0.6504665	0.5967425	0.6922888
"1,2,3,5,6,8,9,12"	8	0.6048177	0.6406086	0.4961052	0.6414411	0.5916835	0.6647525
"1,2,3,5,6,9,10,11"	8	0.6290444	0.6593658	0.4757085	0.6505608	0.605717	0.6908939
"1,2,3,5,6,9,10,12"	8	0.6215878	0.6546439	0.438253	0.642472	0.6024684	0.6896882
"1,2,3,5,6,9,11,12"	8	0.6205362	0.6627872	0.4439506	0.6517302	0.6006556	0.691193
"1,2,3,5,7,10,11,12"	8	0.5980854	0.6193072	0.4507114	0.6155428	0.6031867	0.6790517
"1,2,3,5,7,8,10,11"	8	0.6075429	0.6330487	0.4326829	0.6459272	0.5791935	0.6710813
"1,2,3,5,7,8,10,12"	8	0.5959873	0.6389251	0.4449854	0.6316258	0.5865741	0.6514534
"1,2,3,5,7,8,11,12"	8	0.6261993	0.6224365	0.3975222	0.6391645	0.6003544	0.6740449
"1,2,3,5,7,8,9,10"	8	0.6279	0.643443	0.4889706	0.6217271	0.5768866	0.661461
"1,2,3,5,7,8,9,11"	8	0.6409076	0.6505191	0.4695238	0.6427618	0.5930198	0.6688439
"1,2,3,5,7,8,9,12"	8	0.6226888	0.6313916	0.4751719	0.6266051	0.6012519	0.6586944
"1,2,3,5,7,9,10,11"	8	0.6425112	0.6480249	0.4412048	0.6454211	0.5980058	0.6769927
"1,2,3,5,7,9,10,12"	8	0.6163691	0.6470857	0.464878	0.627744	0.5843555	0.6826655
"1,2,3,5,7,9,11,12"	8	0.6294792	0.659979	0.4562963	0.6418453	0.5923195	0.6855011
"1,2,3,5,8,10,11,12"	8	0.6027555	0.6227765	0.403481	0.6353584	0.5950907	0.6669169
"1,2,3,5,8,9,10,11"	8	0.631997	0.6377129	0.4901961	0.64687	0.5997007	0.6854502
"1,2,3,5,8,9,10,12"	8	0.6351764	0.6392821	0.4805128	0.6337985	0.5924371	0.6711133
"1,2,3,5,8,9,11,12"	8	0.6276016	0.6521389	0.4545455	0.6522986	0.6062408	0.6872241
"1,2,3,5,9,10,11,12"	8	0.6224245	0.6452714	0.464878	0.6469379	0.6135058	0.6879395
"1,2,3,6,7,10,11,12"	8	0.5459633	0.5779064	0.3746032	0.5807019	0.5580374	0.6447786
"1,2,3,6,7,8,10,11"	8	0.5484686	0.5884784	0.4571429	0.5885686	0.5734518	0.6485045
"1,2,3,6,7,8,10,12"	8	0.5478501	0.6024269	0.4372671	0.5975341	0.580098	0.6545491
"1,2,3,6,7,8,11,12"	8	0.5752727	0.5912427	0.4005006	0.6090037	0.5842061	0.6664877
"1,2,3,6,7,8,9,10"	8	0.5870563	0.5926768	0.4666667	0.5944959	0.5539054	0.625239
"1,2,3,6,7,8,9,11"	8	0.6042251	0.589229	0.4341176	0.6077717	0.5592458	0.6322541
"1,2,3,6,7,8,9,12"	8	0.5956331	0.6004867	0.4616228	0.5969828	0.5620217	0.611948
"1,2,3,6,7,9,10,11"	8	0.5778556	0.6082808	0.4090146	0.5943843	0.5601816	0.6207251
"1,2,3,6,7,9,10,12"	8	0.5829066	0.6090241	0.4219487	0.5925991	0.5475099	0.6218149
"1,2,3,6,7,9,11,12"	8	0.5857926	0.6086679	0.3958567	0.6082889	0.5496955	0.620819
"1,2,3,6,8,10,11,12"	8	0.5529057	0.5917768	0.398748	0.6030846	0.5890761	0.6627158
"1,2,3,6,8,9,10,11"	8	0.6041868	0.6055393	0.4367347	0.6098309	0.5663834	0.6574529
"1,2,3,6,8,9,10,12"	8	0.5983427	0.6248002	0.4623016	0.6118556	0.5723934	0.6372788
"1,2,3,6,8,9,11,12"	8	0.594454	0.6191774	0.460119	0.6183792	0.5740409	0.6358878
"1,2,3,6,9,10,11,12"	8	0.5844444	0.6057965	0.4489437	0.6141909	0.56877	0.6354146
"1,2,3,7,8,10,11,12"	8	0.5500095	0.5887471	0.3688902	0.6038283	0.5905226	0.646381
"1,2,3,7,8,9,10,11"	8	0.5905278	0.5986787	0.4430303	0.5963811	0.5716279	0.6278057
"1,2,3,7,8,9,10,12"	8	0.587337	0.6228782	0.4658333	0.6047208	0.5667186	0.6293145
"1,2,3,7,8,9,11,12"	8	0.5959122	0.6259822	0.477551	0.5984625	0.5794118	0.6175714
"1,2,3,7,9,10,11,12"	8	0.5650853	0.6122137	0.3654375	0.6075144	0.5762857	0.622223
"1,2,3,8,9,10,11,12"	8	0.6038846	0.6177383	0.4323081	0.6041404	0.5808202	0.6403989
"1,2,4,5,6,10,11,12"	8	0.6421775	0.6470796	0.4868154	0.6494541	0.6182705	0.7064608
"1,2,4,5,6,7,10,11"	8	0.6460502	0.6598985	0.4633708	0.6595139	0.6181442	0.7028279
"1,2,4,5,6,7,10,12"	8	0.6354381	0.644154	0.4086957	0.6409589	0.6203195	0.7178278
"1,2,4,5,6,7,11,12"	8	0.6336542	0.6508079	0.4621159	0.6462909	0.6281418	0.7021934
"1,2,4,5,6,7,8,10"	8	0.6324639	0.6395118	0.4487395	0.6553713	0.6306187	0.7083494
"1,2,4,5,6,7,8,11"	8	0.6464006	0.6612336	0.4204545	0.6648294	0.6259612	0.7110636
"1,2,4,5,6,7,8,12"	8	0.6399413	0.6485392	0.4496753	0.6522431	0.6362088	0.7068293
"1,2,4,5,6,7,8,9"	8	0.6620978	0.6764389	0.425	0.6739886	0.6356785	0.716122
"1,2,4,5,6,7,9,10"	8	0.656255	0.6642465	0.425	0.6625678	0.6304025	0.7149991
"1,2,4,5,6,7,9,11"	8	0.6617182	0.6816834	0.46	0.6705042	0.6278311	0.7217766
"1,2,4,5,6,7,9,12"	8	0.6501101	0.6749426	0.4458333	0.6662041	0.6378085	0.7222908
"1,2,4,5,6,8,10,11"	8	0.651597	0.663962	0.4546067	0.6613904	0.620082	0.7084756
"1,2,4,5,6,8,10,12"	8	0.6553398	0.6587962	0.4370557	0.6609954	0.6405246	0.7175915
"1,2,4,5,6,8,11,12"	8	0.6389298	0.650627	0.4326923	0.6632215	0.6387984	0.7123985
"1,2,4,5,6,8,9,10"	8	0.670717	0.680734	0.4539683	0.6732246	0.6278492	0.7171953
"1,2,4,5,6,8,9,11"	8	0.6656719	0.6851624	0.4476923	0.6769978	0.6404202	0.7172343
"1,2,4,5,6,8,9,12"	8	0.6445565	0.6777371	0.4476923	0.673916	0.6298974	0.7238568
"1,2,4,5,6,9,10,11"	8	0.6568738	0.6743347	0.4910773	0.6661838	0.6215154	0.7168334
"1,2,4,5,6,9,10,12"	8	0.6551961	0.6654974	0.4171348	0.6646456	0.6347763	0.7161014
"1,2,4,5,6,9,11,12"	8	0.6513622	0.6697943	0.4618391	0.6670525	0.6357814	0.7188398
"1,2,4,5,7,10,11,12"	8	0.6395208	0.6570197	0.4318182	0.648965	0.6232758	0.7132188
"1,2,4,5,7,8,10,11"	8	0.6508937	0.6498813	0.4240909	0.6546505	0.6201086	0.7067303
"1,2,4,5,7,8,10,12"	8	0.6500433	0.6511376	0.4417077	0.6487708	0.6248808	0.7038995
"1,2,4,5,7,8,11,12"	8	0.6572003	0.6518699	0.4503448	0.6608199	0.6234665	0.6983033
"1,2,4,5,7,8,9,10"	8	0.6698887	0.6818549	0.4633708	0.6595389	0.6176146	0.7001622
"1,2,4,5,7,8,9,11"	8	0.6583985	0.691977	0.4787018	0.6702782	0.636148	0.7140042
"1,2,4,5,7,8,9,12"	8	0.6593409	0.6814446	0.4746067	0.6598444	0.6223818	0.7068263
"1,2,4,5,7,9,10,11"	8	0.6606817	0.6819788	0.4633708	0.669367	0.619305	0.7100874
"1,2,4,5,7,9,10,12"	8	0.6518161	0.6689496	0.425	0.6566522	0.6154088	0.7009746
"1,2,4,5,7,9,11,12"	8	0.6642456	0.6722209	0.4739535	0.6605466	0.6233232	0.7063486
"1,2,4,5,8,10,11,12"	8	0.6528008	0.6515847	0.422449	0.6533787	0.6291563	0.7207374
"1,2,4,5,8,9,10,11"	8	0.6650596	0.6829816	0.4750446	0.6681366	0.6222283	0.7112328
"1,2,4,5,8,9,10,12"	8	0.6704206	0.6841667	0.4396067	0.6667503	0.6289167	0.707265
"1,2,4,5,8,9,11,12"	8	0.6556353	0.6757373	0.4342769	0.6695654	0.625728	0.7074836
"1,2,4,5,9,10,11,12"	8	0.6515393	0.6772213	0.4798414	0.6634769	0.6283861	0.718319
"1,2,4,6,7,10,11,12"	8	0.6368214	0.6362761	0.3970807	0.6550427	0.6412263	0.7126297
"1,2,4,6,7,8,10,11"	8	0.633416	0.643772	0.4627451	0.6614256	0.6372673	0.7091258
"1,2,4,6,7,8,10,12"	8	0.5948289	0.6529332	0.4383117	0.6493681	0.6438364	0.7032018
"1,2,4,6,7,8,11,12"	8	0.6260112	0.6539536	0.4344778	0.6650425	0.6422619	0.7115192
"1,2,4,6,7,8,9,10"	8	0.6436111	0.6669561	0.4318182	0.6576068	0.6290939	0.6881927
"1,2,4,6,7,8,9,11"	8	0.6676567	0.6706936	0.4634804	0.6690067	0.6331614	0.7193072
"1,2,4,6,7,8,9,12"	8	0.6308862	0.6675456	0.453202	0.6564013	0.6202212	0.7025681
"1,2,4,6,7,9,10,11"	8	0.6598385	0.6783297	0.4456182	0.6654205	0.6398172	0.7116563
"1,2,4,6,7,9,10,12"	8	0.6259964	0.6676097	0.4623256	0.6483584	0.6263569	0.6956616
"1,2,4,6,7,9,11,12"	8	0.6389301	0.6703325	0.4605042	0.6589107	0.6276753	0.7050035
"1,2,4,6,8,10,11,12"	8	0.6402486	0.6514524	0.4672076	0.6669095	0.6391694	0.7260237
"1,2,4,6,8,9,10,11"	8	0.657732	0.6756558	0.4794275	0.6742897	0.6315	0.7130463
"1,2,4,6,8,9,10,12"	8	0.6251231	0.6712145	0.4451827	0.6641043	0.6208405	0.6925
"1,2,4,6,8,9,11,12"	8	0.634998	0.6678569	0.4503448	0.6712812	0.6162784	0.7042239
"1,2,4,6,9,10,11,12"	8	0.6482475	0.6464209	0.4591883	0.664699	0.6340235	0.711923
"1,2,4,7,8,10,11,12"	8	0.6249519	0.6564209	0.4451827	0.6666321	0.6362911	0.6984643
"1,2,4,7,8,9,10,11"	8	0.6492318	0.6703415	0.4772188	0.6684432	0.6297026	0.6943003
"1,2,4,7,8,9,10,12"	8	0.6247221	0.6617953	0.4646962	0.6491798	0.6129199	0.672675
"1,2,4,7,8,9,11,12"	8	0.6396468	0.6723646	0.4776471	0.6723946	0.6233325	0.6936948
"1,2,4,7,9,10,11,12"	8	0.6332668	0.6646904	0.4623256	0.6553145	0.6255684	0.7007444
"1,2,4,8,9,10,11,12"	8	0.6302472	0.6736911	0.4787018	0.6778747	0.6238585	0.6966129
"1,2,5,6,7,10,11,12"	8	0.6196283	0.6042466	0.3571816	0.6041347	0.5983791	0.6901756
"1,2,5,6,7,8,10,11"	8	0.6142564	0.6072442	0.429784	0.6229973	0.5858345	0.6842661
"1,2,5,6,7,8,10,12"	8	0.6135722	0.618485	0.4176829	0.6176766	0.6072867	0.673555
"1,2,5,6,7,8,11,12"	8	0.6150648	0.6150602	0.4541667	0.6292125	0.6084204	0.6918849
"1,2,5,6,7,8,9,10"	8	0.6284586	0.649364	0.4377289	0.6268755	0.5933076	0.6711814
"1,2,5,6,7,8,9,11"	8	0.6507586	0.6626653	0.4477352	0.6461099	0.6004887	0.6929063
"1,2,5,6,7,8,9,12"	8	0.6210035	0.6531845	0.4851126	0.6322085	0.5965931	0.6777148
"1,2,5,6,7,9,10,11"	8	0.640163	0.6520007	0.4369726	0.6389959	0.6073551	0.6933204
"1,2,5,6,7,9,10,12"	8	0.6403709	0.6563633	0.4507653	0.6279706	0.5915371	0.6903981
"1,2,5,6,7,9,11,12"	8	0.613994	0.656067	0.429784	0.6412063	0.5945841	0.6924619
"1,2,5,6,8,10,11,12"	8	0.6126483	0.6226036	0.4583333	0.6387529	0.5949025	0.6949783
"1,2,5,6,8,9,10,11"	8	0.6467451	0.667561	0.4895326	0.6437521	0.5986607	0.7075273
"1,2,5,6,8,9,10,12"	8	0.6357934	0.6568363	0.4339964	0.6430264	0.600391	0.682819
"1,2,5,6,8,9,11,12"	8	0.6256002	0.6611937	0.4802681	0.6483376	0.6034574	0.6835014
"1,2,5,6,9,10,11,12"	8	0.6372366	0.660007	0.4802681	0.6482673	0.6099889	0.6965988
"1,2,5,7,8,10,11,12"	8	0.612973	0.6212925	0.4276596	0.6339461	0.5988438	0.6753346
"1,2,5,7,8,9,10,11"	8	0.6407825	0.6558254	0.46337	0.6370378	0.5987001	0.6815789
"1,2,5,7,8,9,10,12"	8	0.6430883	0.6477176	0.4428571	0.6296027	0.5908494	0.67636
"1,2,5,7,8,9,11,12"	8	0.6406977	0.683695	0.4466546	0.6490383	0.6133355	0.6885077
"1,2,5,7,9,10,11,12"	8	0.6309206	0.6514343	0.4	0.6447779	0.5955063	0.6962744
"1,2,5,8,9,10,11,12"	8	0.6371125	0.6654589	0.4791022	0.6556014	0.6102016	0.6869989
"1,2,6,7,8,10,11,12"	8	0.5621522	0.5882473	0.3695517	0.6024523	0.5812069	0.6705413
"1,2,6,7,8,9,10,11"	8	0.607214	0.6147454	0.4093497	0.6014606	0.5719748	0.6461587
"1,2,6,7,8,9,10,12"	8	0.5947123	0.636099	0.4244851	0.6037975	0.5714546	0.6352474
"1,2,6,7,8,9,11,12"	8	0.6056987	0.639665	0.4249569	0.6143439	0.5769189	0.6477567
"1,2,6,7,9,10,11,12"	8	0.5924262	0.6048246	0.4050843	0.6003872	0.5647558	0.6271516
"1,2,6,8,9,10,11,12"	8	0.6205231	0.6318004	0.4400685	0.6192795	0.5853649	0.6501373
"1,2,7,8,9,10,11,12"	8	0.6029467	0.6231281	0.4384704	0.6087044	0.5925524	0.6280892
"1,3,4,5,6,10,11,12"	8	0.6459632	0.6619729	0.484188	0.6631351	0.6203442	0.7108236
"1,3,4,5,6,7,10,11"	8	0.6334422	0.676787	0.422449	0.6654499	0.6191002	0.6985719
"1,3,4,5,6,7,10,12"	8	0.6246837	0.6548541	0.4505495	0.6592878	0.6188808	0.7120861
"1,3,4,5,6,7,11,12"	8	0.6264323	0.6633525	0.44	0.664173	0.6285552	0.7105005
"1,3,4,5,6,7,8,10"	8	0.6310298	0.6563603	0.4123563	0.6507992	0.6228715	0.7021859
"1,3,4,5,6,7,8,11"	8	0.6415142	0.6685969	0.4321348	0.6675096	0.6288567	0.7084342
"1,3,4,5,6,7,8,12"	8	0.6318228	0.6537527	0.4428571	0.662247	0.6303357	0.7004008
"1,3,4,5,6,7,8,9"	8	0.6576534	0.6716714	0.431746	0.6721281	0.6298959	0.7039651
"1,3,4,5,6,7,9,10"	8	0.6496112	0.6601959	0.46	0.6618847	0.6341866	0.7028738
"1,3,4,5,6,7,9,11"	8	0.6538106	0.6893913	0.453566	0.6708682	0.632948	0.7058329
"1,3,4,5,6,7,9,12"	8	0.6441293	0.6804151	0.4686054	0.6648614	0.6399825	0.7112368
"1,3,4,5,6,8,10,11"	8	0.6588176	0.6585388	0.44	0.6612113	0.6222803	0.7103709
"1,3,4,5,6,8,10,12"	8	0.6405713	0.6593062	0.4318182	0.6642348	0.6407713	0.7098512
"1,3,4,5,6,8,11,12"	8	0.6425192	0.6595868	0.4367033	0.6644895	0.6345632	0.7044623
"1,3,4,5,6,8,9,10"	8	0.6680545	0.673497	0.4417077	0.6775968	0.6367495	0.7136951
"1,3,4,5,6,8,9,11"	8	0.6566415	0.6802052	0.4679739	0.6785067	0.6300522	0.7149511
"1,3,4,5,6,8,9,12"	8	0.6577653	0.6783057	0.4439324	0.6741563	0.6345656	0.7178098
"1,3,4,5,6,9,10,11"	8	0.65995	0.6792143	0.4730769	0.6648374	0.6268992	0.7156045
"1,3,4,5,6,9,10,12"	8	0.6503497	0.6701135	0.4546851	0.6737937	0.6306962	0.7090106
"1,3,4,5,6,9,11,12"	8	0.651922	0.6785143	0.4679739	0.6669098	0.6392445	0.711165
"1,3,4,5,7,10,11,12"	8	0.6399648	0.6670474	0.4523173	0.6621642	0.6185082	0.7050096
"1,3,4,5,7,8,10,11"	8	0.6545143	0.6645508	0.4190698	0.6474435	0.6154273	0.7032767
"1,3,4,5,7,8,10,12"	8	0.624832	0.6533328	0.4649573	0.6463801	0.6213449	0.6817602
"1,3,4,5,7,8,11,12"	8	0.6403378	0.6618329	0.4273563	0.6589855	0.6283345	0.6948176
"1,3,4,5,7,8,9,10"	8	0.6492259	0.6672841	0.4764706	0.6638277	0.6260905	0.7064633
"1,3,4,5,7,8,9,11"	8	0.6523731	0.6764159	0.4591883	0.6660516	0.6266299	0.7019565
"1,3,4,5,7,8,9,12"	8	0.6430074	0.6621225	0.4643478	0.6610432	0.6244152	0.687851
"1,3,4,5,7,9,10,11"	8	0.649711	0.6702984	0.4753212	0.657646	0.6245232	0.69372
"1,3,4,5,7,9,10,12"	8	0.6359563	0.6789062	0.4764706	0.6636509	0.6151827	0.7026768
"1,3,4,5,7,9,11,12"	8	0.6423908	0.6898179	0.4476923	0.6656736	0.6276933	0.7060926
"1,3,4,5,8,10,11,12"	8	0.6476448	0.6599039	0.4433708	0.6615229	0.6339305	0.708306
"1,3,4,5,8,9,10,11"	8	0.6589922	0.6851676	0.4636809	0.6721167	0.6196945	0.7043295
"1,3,4,5,8,9,10,12"	8	0.6504669	0.6754163	0.447205	0.6720407	0.6317443	0.7039111
"1,3,4,5,8,9,11,12"	8	0.6540406	0.6852543	0.4612106	0.6783239	0.634442	0.7029786
"1,3,4,5,9,10,11,12"	8	0.6519654	0.6822826	0.4997904	0.6710274	0.6250561	0.7110989
"1,3,4,6,7,10,11,12"	8	0.6258288	0.6306256	0.4238506	0.6566563	0.6521805	0.7143772
"1,3,4,6,7,8,10,11"	8	0.6194615	0.6419798	0.4273256	0.6660859	0.6402914	0.7146024
"1,3,4,6,7,8,10,12"	8	0.6122132	0.6511609	0.4204545	0.666565	0.6317173	0.7122649
"1,3,4,6,7,8,11,12"	8	0.630197	0.6424667	0.4238506	0.6573503	0.6406944	0.6976308
"1,3,4,6,7,8,9,10"	8	0.6221276	0.6605773	0.4462279	0.6585299	0.6254503	0.7057139
"1,3,4,6,7,8,9,11"	8	0.650755	0.6665619	0.4341176	0.6640201	0.6331146	0.702348
"1,3,4,6,7,8,9,12"	8	0.6289842	0.6739419	0.4302135	0.6596348	0.6243902	0.7009592
"1,3,4,6,7,9,10,11"	8	0.6445895	0.6729147	0.422619	0.6698768	0.6490079	0.7118733
"1,3,4,6,7,9,10,12"	8	0.6351985	0.6556221	0.4431818	0.6569525	0.6312148	0.7076259
"1,3,4,6,7,9,11,12"	8	0.6390978	0.6622387	0.4458824	0.6659592	0.6401392	0.7118547
"1,3,4,6,8,10,11,12"	8	0.6302467	0.6521858	0.4353448	0.6644053	0.6426323	0.7156051
"1,3,4,6,8,9,10,11"	8	0.658982	0.6717722	0.4750446	0.6670221	0.6293123	0.7145001
"1,3,4,6,8,9,10,12"	8	0.6374539	0.6664323	0.4588506	0.6704522	0.6314527	0.7109117
"1,3,4,6,8,9,11,12"	8	0.636009	0.6811789	0.46337	0.6762893	0.6338909	0.723073
"1,3,4,6,9,10,11,12"	8	0.6527162	0.6626845	0.4468182	0.6747263	0.6354945	0.729724
"1,3,4,7,8,10,11,12"	8	0.6334986	0.6526974	0.453202	0.659821	0.6274327	0.6985257
"1,3,4,7,8,9,10,11"	8	0.6413155	0.6680166	0.4668182	0.6671645	0.6265796	0.6829104
"1,3,4,7,8,9,10,12"	8	0.6252355	0.6664425	0.4396067	0.6469887	0.6211467	0.6826067
"1,3,4,7,8,9,11,12"	8	0.6431103	0.6724369	0.4703448	0.6682132	0.6319334	0.6854617
"1,3,4,7,9,10,11,12"	8	0.6411377	0.6704852	0.4468182	0.6635215	0.6357067	0.6981302
"1,3,4,8,9,10,11,12"	8	0.6271139	0.6715526	0.4591883	0.66477	0.636356	0.695357
"1,3,5,6,7,10,11,12"	8	0.606775	0.6217994	0.4191176	0.6272931	0.6038529	0.6936132
"1,3,5,6,7,8,10,11"	8	0.5977949	0.6381009	0.438914	0.641059	0.5938911	0.6784635
